image_path,label
./augment/img/Mountain_447.jpg,Mountain
./augment/img/River_448.jpg,River
./augment/img/Grassland_449.jpg,Grassland
./augment/img/Agriculture_450.jpg,Agriculture
./augment/img/Port_451.jpg,Port
./augment/img/Port_452.jpg,Port
./augment/img/Forest_453.jpg,Forest
./augment/img/Grassland_454.jpg,Grassland
./augment/img/Railway_455.jpg,Railway
./augment/img/Airport_456.jpg,Airport
./augment/img/Agriculture_457.jpg,Agriculture
./augment/img/Airport_458.jpg,Airport
./augment/img/Parking_459.jpg,Parking
./augment/img/Railway_460.jpg,Railway
./augment/img/River_461.jpg,River
./augment/img/Beach_462.jpg,Beach
./augment/img/Highway_463.jpg,Highway
./augment/img/Lake_464.jpg,Lake
./augment/img/Desert_465.jpg,Desert
./augment/img/Beach_466.jpg,Beach
./augment/img/Beach_467.jpg,Beach
./augment/img/Residential_468.jpg,Residential
./augment/img/Mountain_469.jpg,Mountain
./augment/img/City_470.jpg,City
./augment/img/Forest_471.jpg,Forest
./augment/img/Lake_472.jpg,Lake
./augment/img/Forest_473.jpg,Forest
./augment/img/Parking_474.jpg,Parking
./augment/img/River_475.jpg,River
./augment/img/Forest_476.jpg,Forest
./augment/img/City_477.jpg,City
./augment/img/Lake_478.jpg,Lake
./augment/img/Parking_479.jpg,Parking
./augment/img/River_480.jpg,River
./augment/img/Lake_481.jpg,Lake
./augment/img/Lake_482.jpg,Lake
./augment/img/City_483.jpg,City
./augment/img/Beach_484.jpg,Beach
./augment/img/Forest_485.jpg,Forest
./augment/img/Lake_486.jpg,Lake
./augment/img/Airport_487.jpg,Airport
./augment/img/River_488.jpg,River
./augment/img/Residential_489.jpg,Residential
./augment/img/Forest_490.jpg,Forest
./augment/img/Residential_491.jpg,Residential
./augment/img/River_492.jpg,River
./augment/img/City_493.jpg,City
./augment/img/Lake_494.jpg,Lake
./augment/img/Beach_495.jpg,Beach
./augment/img/Forest_496.jpg,Forest
./augment/img/Parking_497.jpg,Parking
./augment/img/Airport_498.jpg,Airport
./augment/img/Forest_499.jpg,Forest
./augment/img/River_500.jpg,River
./augment/img/Forest_501.jpg,Forest
./augment/img/Port_502.jpg,Port
./augment/img/Lake_503.jpg,Lake
./augment/img/Agriculture_504.jpg,Agriculture
./augment/img/Airport_505.jpg,Airport
./augment/img/Parking_506.jpg,Parking
./augment/img/Lake_507.jpg,Lake
./augment/img/Lake_508.jpg,Lake
./augment/img/Forest_509.jpg,Forest
./augment/img/Residential_510.jpg,Residential
./augment/img/Lake_511.jpg,Lake
./augment/img/River_512.jpg,River
./augment/img/Parking_513.jpg,Parking
./augment/img/Lake_514.jpg,Lake
./augment/img/Agriculture_515.jpg,Agriculture
./augment/img/Parking_516.jpg,Parking
./augment/img/Lake_517.jpg,Lake
./augment/img/Highway_518.jpg,Highway
./augment/img/Grassland_519.jpg,Grassland
./augment/img/Residential_520.jpg,Residential
./augment/img/Grassland_521.jpg,Grassland
./augment/img/Highway_522.jpg,Highway
./augment/img/Beach_523.jpg,Beach
./augment/img/City_524.jpg,City
./augment/img/Parking_525.jpg,Parking
./augment/img/Forest_526.jpg,Forest
./augment/img/Grassland_527.jpg,Grassland
./augment/img/Beach_528.jpg,Beach
./augment/img/Mountain_529.jpg,Mountain
./augment/img/River_530.jpg,River
./augment/img/City_531.jpg,City
./augment/img/Railway_532.jpg,Railway
./augment/img/Parking_533.jpg,Parking
./augment/img/Residential_534.jpg,Residential
./augment/img/Railway_535.jpg,Railway
./augment/img/Port_536.jpg,Port
./augment/img/Port_537.jpg,Port
./augment/img/Beach_538.jpg,Beach
./augment/img/Airport_539.jpg,Airport
./augment/img/City_540.jpg,City
./augment/img/Parking_541.jpg,Parking
./augment/img/Beach_542.jpg,Beach
./augment/img/Railway_543.jpg,Railway
./augment/img/City_544.jpg,City
./augment/img/Agriculture_545.jpg,Agriculture
./augment/img/Residential_546.jpg,Residential
./augment/img/River_547.jpg,River
./augment/img/Railway_548.jpg,Railway
./augment/img/Parking_549.jpg,Parking
./augment/img/River_550.jpg,River
./augment/img/Lake_551.jpg,Lake
./augment/img/Forest_552.jpg,Forest
./augment/img/Residential_553.jpg,Residential
./augment/img/Port_554.jpg,Port
./augment/img/Highway_555.jpg,Highway
./augment/img/City_556.jpg,City
./augment/img/Lake_557.jpg,Lake
./augment/img/Grassland_558.jpg,Grassland
./augment/img/Lake_559.jpg,Lake
./augment/img/Forest_560.jpg,Forest
./augment/img/City_561.jpg,City
./augment/img/Agriculture_562.jpg,Agriculture
./augment/img/Parking_563.jpg,Parking
./augment/img/Agriculture_564.jpg,Agriculture
./augment/img/Grassland_565.jpg,Grassland
./augment/img/Port_566.jpg,Port
./augment/img/Beach_567.jpg,Beach
./augment/img/Mountain_568.jpg,Mountain
./augment/img/Desert_569.jpg,Desert
./augment/img/Lake_570.jpg,Lake
./augment/img/Agriculture_571.jpg,Agriculture
./augment/img/Railway_572.jpg,Railway
./augment/img/Parking_573.jpg,Parking
./augment/img/Beach_574.jpg,Beach
./augment/img/Mountain_575.jpg,Mountain
./augment/img/Port_576.jpg,Port
./augment/img/Parking_577.jpg,Parking
./augment/img/Highway_578.jpg,Highway
./augment/img/Parking_579.jpg,Parking
./augment/img/Beach_580.jpg,Beach
./augment/img/City_581.jpg,City
./augment/img/Airport_582.jpg,Airport
./augment/img/Railway_583.jpg,Railway
./augment/img/Residential_584.jpg,Residential
./augment/img/Residential_585.jpg,Residential
./augment/img/Residential_586.jpg,Residential
./augment/img/Lake_587.jpg,Lake
./augment/img/Agriculture_588.jpg,Agriculture
./augment/img/Port_589.jpg,Port
./augment/img/Lake_590.jpg,Lake
./augment/img/Forest_591.jpg,Forest
./augment/img/Railway_592.jpg,Railway
./augment/img/Parking_593.jpg,Parking
./augment/img/Residential_594.jpg,Residential
./augment/img/River_595.jpg,River
./augment/img/Agriculture_596.jpg,Agriculture
./augment/img/Mountain_597.jpg,Mountain
./augment/img/Highway_598.jpg,Highway
./augment/img/River_599.jpg,River
./augment/img/Grassland_600.jpg,Grassland
./augment/img/Mountain_601.jpg,Mountain
./augment/img/Airport_602.jpg,Airport
./augment/img/Railway_603.jpg,Railway
./augment/img/Residential_604.jpg,Residential
./augment/img/Desert_605.jpg,Desert
./augment/img/Residential_606.jpg,Residential
./augment/img/Grassland_607.jpg,Grassland
./augment/img/Agriculture_608.jpg,Agriculture
./augment/img/Agriculture_609.jpg,Agriculture
./augment/img/Port_610.jpg,Port
./augment/img/Parking_611.jpg,Parking
./augment/img/River_612.jpg,River
./augment/img/Highway_613.jpg,Highway
./augment/img/Mountain_614.jpg,Mountain
./augment/img/River_615.jpg,River
./augment/img/Grassland_616.jpg,Grassland
./augment/img/Highway_617.jpg,Highway
./augment/img/Beach_618.jpg,Beach
./augment/img/Forest_619.jpg,Forest
./augment/img/River_620.jpg,River
./augment/img/Forest_621.jpg,Forest
./augment/img/Mountain_622.jpg,Mountain
./augment/img/Lake_623.jpg,Lake
./augment/img/Grassland_624.jpg,Grassland
./augment/img/River_625.jpg,River
./augment/img/Railway_626.jpg,Railway
./augment/img/Mountain_627.jpg,Mountain
./augment/img/Railway_628.jpg,Railway
./augment/img/Lake_629.jpg,Lake
./augment/img/Beach_630.jpg,Beach
./augment/img/Railway_631.jpg,Railway
./augment/img/Parking_632.jpg,Parking
./augment/img/Grassland_633.jpg,Grassland
./augment/img/City_634.jpg,City
./augment/img/Residential_635.jpg,Residential
./augment/img/Airport_636.jpg,Airport
./augment/img/Grassland_637.jpg,Grassland
./augment/img/Residential_638.jpg,Residential
./augment/img/Grassland_639.jpg,Grassland
./augment/img/Desert_640.jpg,Desert
./augment/img/Beach_641.jpg,Beach
./augment/img/Grassland_642.jpg,Grassland
./augment/img/River_643.jpg,River
./augment/img/Lake_644.jpg,Lake
./augment/img/River_645.jpg,River
./augment/img/Mountain_646.jpg,Mountain
./augment/img/Highway_647.jpg,Highway
./augment/img/Desert_648.jpg,Desert
./augment/img/River_649.jpg,River
./augment/img/River_650.jpg,River
./augment/img/Beach_651.jpg,Beach
./augment/img/Forest_652.jpg,Forest
./augment/img/Parking_653.jpg,Parking
./augment/img/Highway_654.jpg,Highway
./augment/img/Desert_655.jpg,Desert
./augment/img/Forest_656.jpg,Forest
./augment/img/City_657.jpg,City
./augment/img/Airport_658.jpg,Airport
./augment/img/River_659.jpg,River
./augment/img/Airport_660.jpg,Airport
./augment/img/Port_661.jpg,Port
./augment/img/Port_662.jpg,Port
./augment/img/Forest_663.jpg,Forest
./augment/img/City_664.jpg,City
./augment/img/Lake_665.jpg,Lake
./augment/img/Highway_666.jpg,Highway
./augment/img/Desert_667.jpg,Desert
./augment/img/Highway_668.jpg,Highway
./augment/img/Beach_669.jpg,Beach
./augment/img/Mountain_670.jpg,Mountain
./augment/img/Highway_671.jpg,Highway
./augment/img/Parking_672.jpg,Parking
./augment/img/Railway_673.jpg,Railway
./augment/img/Airport_674.jpg,Airport
./augment/img/Parking_675.jpg,Parking
./augment/img/Desert_676.jpg,Desert
./augment/img/City_677.jpg,City
./augment/img/City_678.jpg,City
./augment/img/Agriculture_679.jpg,Agriculture
./augment/img/Airport_680.jpg,Airport
./augment/img/City_681.jpg,City
./augment/img/Grassland_682.jpg,Grassland
./augment/img/Desert_683.jpg,Desert
./augment/img/Port_684.jpg,Port
./augment/img/Desert_685.jpg,Desert
./augment/img/City_686.jpg,City
./augment/img/Forest_687.jpg,Forest
./augment/img/Grassland_688.jpg,Grassland
./augment/img/City_689.jpg,City
./augment/img/Parking_690.jpg,Parking
./augment/img/Forest_691.jpg,Forest
./augment/img/Parking_692.jpg,Parking
./augment/img/City_693.jpg,City
./augment/img/Grassland_694.jpg,Grassland
./augment/img/Agriculture_695.jpg,Agriculture
./augment/img/Airport_696.jpg,Airport
./augment/img/Grassland_697.jpg,Grassland
./augment/img/Grassland_698.jpg,Grassland
./augment/img/Port_699.jpg,Port
./augment/img/Beach_700.jpg,Beach
./augment/img/Grassland_701.jpg,Grassland
./augment/img/Residential_702.jpg,Residential
./augment/img/Railway_703.jpg,Railway
./augment/img/Highway_704.jpg,Highway
./augment/img/Airport_705.jpg,Airport
